cik,name
1869028,"DC Funds, LP"
1565951,"DC Investments Management, LLC"
1802493,"DCF Advisers, LLC"
1839498,"DCM Advisors, LLC"
1668343,"DCVC Opportunity Fund II GP, LLC"
1729673,"DDD Partners, LLC"
1967640,"DDFG, Inc"
1134288,DE BURLO GROUP INC
2011184,De Lisle Partners LLP
1455468,Dean Capital Management
846797,"DEAN INVESTMENT ASSOCIATES, LLC"
1869456,"Dean, Jacobson Financial Services, LLC"
1659346,"Deane Retirement Strategies, Inc."
1206792,DEARBORN PARTNERS LLC
1915836,DECADE RENEWABLE PARTNERS LP
1950677,Decagon Asset Management LLP
1920624,Decas Capital LLC
1505961,"Decatur Capital Management, Inc."
2010850,Decheng Capital LLC
2111652,"DECISION INVESTMENTS, INC"
2001526,"DecisionMap Wealth Management, LLC"
1938514,"DecisionPoint Financial, LLC"
1975700,Decker Retirement Planning Inc.
2129751,Decker Wealth Management LLC
2111350,Declaration Partners LP
2113408,Dedeker Financial LLC
1717658,"DeDora Capital, Inc."
1856083,"Deep Track Capital, LP"
1754535,DeepCurrents Investment Group LLC
1964171,"DEEPWATER ASSET MANAGEMENT, LLC"
1494127,Deer Management Co. LLC
1702490,Deer Park Road Corp
1009258,"DEERFIELD MANAGEMENT COMPANY, L.P."
1766929,"Defender Capital, LLC."
1732541,"Defiance ETFs, LLC"
2088557,"Defilade Capital Management, L.P."
2021320,"DEFINE FINANCIAL, LLC"
1849518,"DEFINED WEALTH MANAGEMENT, LLC"
1456228,DekaBank Deutsche Girozentrale
1610580,"Del-Sette Capital Management, LLC"
1661536,Delaney Dennis R
2070361,"DeLarme Wealth Management, Inc."
2056289,"Delaware Ladera Management Company, Inc."
1878326,"Delos Wealth Advisors, LLC"
859139,"Delphi Financial Group, Inc."
767684,DELPHI MANAGEMENT INC /MA/
1808389,"Delta Accumulation, LLC"
27904,"DELTA AIR LINES, INC."
860857,DELTA ASSET MANAGEMENT LLC/TN
893738,DELTA CAPITAL MANAGEMENT LLC
1790295,DELTA FINANCIAL ADVISORS LLC
1992724,Delta Global Management LP
1757043,"Delta Investment Management, LLC"
1970701,Delta Wealth Advisors LLC
1269950,DELTEC ASSET MANAGEMENT LLC
2104766,Deltroit Asset Management (UK) LLP
1723115,"Demars Financial Group, LLC"
760639,DEMMING FINANCIAL SERVICES CORP /ADV
1592614,Dempze Nancy E
1142941,DENALI ADVISORS LLC
1782124,DENDUR CAPITAL LP
1999514,denkapparat Operations GmbH
1657980,"Denver PWM, LLC"
1909800,"DENVER WEALTH MANAGEMENT, INC."
1008894,DEPRINCE RACE & ZOLLO INC
1278678,DEROY & DEVEREAUX PRIVATE INVESTMENT COUNSEL INC
1789351,Deseret Mutual Benefit Administrators
1278573,Destination Wealth Management
1965275,Destiny Capital Corp/CO
1844369,"Destiny Wealth Partners, LLC"
1799677,"Detalus Advisors, LLC"
1860487,"Deuterium Capital Management, LLC"
948046,DEUTSCHE BANK AG\
1090012,DEVON ENERGY CORP/DE
934999,DF DENT & CO INC
1512716,"DG Capital Management, LLC"
1900110,"DGS Capital Management, LLC"
1844716,"DHJJ Financial Advisors, Ltd."
2026172,DIADEMA PARTNERS LP
1731124,"DIAMANT ASSET MANAGEMENT, INC."
1727012,Diameter Capital Partners LP
1719087,"Diametric Capital, LP"
1217541,DIAMOND HILL CAPITAL MANAGEMENT INC
1633391,Diana Davis Spencer Foundation
2038325,"Dickmeyer Boyce Financial Management, Inc."
2108559,"Diesslin Group, Inc."
1679688,"DigitalBridge Group, Inc."
1276525,DIKER MANAGEMENT LLC
1922880,Dilation Capital Management LP
1549042,"Diligent Investors, LLC"
1054425,DILLON & ASSOCIATES INC
1041773,DIMENSION CAPITAL MANAGEMENT LLC
354204,DIMENSIONAL FUND ADVISORS LP
1994563,"DiNuzzo Private Wealth, Inc."
2111462,"DiPaolo Financial Group, Inc."
2105817,Directional Asset Management
1632958,Discerene Group LP
1993404,Disciplina Capital Management LLC
2010507,"Discipline Wealth Solutions, LLC"
1909380,"Disciplined Equity Management, Inc."
1050442,DISCIPLINED GROWTH INVESTORS INC /MN
1812492,"Disciplined Investments, LLC"
2056242,"Disciplined Investors, L.L.C."
1389507,"DISCOVERY CAPITAL MANAGEMENT, LLC / CT"
1750451,Discovery Value Fund
1741001,Distillate Capital Partners LLC
2089718,Div Capital Phoenix Assets Ltd
1561877,"Divco West Real Estate Services, LLC"
2037264,"Diversified Enterprises, LLC"
1427196,"Diversified Investment Strategies, LLC"
922372,DIVERSIFIED MANAGEMENT INC
1634212,"Diversified Portfolios, Inc."
1479844,Diversified Trust Co
2021232,"Diversify Advisory Services, LLC"
2030780,"DIVERSIFY WEALTH MANAGEMENT, LLC"
1365167,"DIVIDEND ASSETS CAPITAL, LLC"
1901865,"Divisadero Street Capital Management, LP"
1645721,Divisar Capital Management LLC
1909993,"DIXON FNANCIAL SERVICES, INC."
1993485,Dixon Mitchell Investment Counsel Inc.
1659196,DJE Kapital AG
2055833,"DKM Wealth Management, Inc."
2080627,DKRT Investments Corp.
1578299,"DLD Asset Management, LP"
2016793,"DLK Investment Management, LLC"
1893403,"DMC Group, LLC"
1489933,"DME Capital Management, LP"
1901337,"DMKC Advisory Services, LLC"
1456670,DNB Asset Management AS
1752759,DNCA FINANCE
1172779,DOCK STREET ASSET MANAGEMENT INC
2074563,Dockside LLC
1973728,"Dodds Wealth, LLC"
200217,Dodge & Cox
2056922,Dogwood Wealth Management LLC
936936,DOHENY ASSET MANAGEMENT /CA
938077,"DOLIVER ADVISORS, LP"
1962221,Doma Perpetual Capital Management LLC
1881335,"Dominguez Wealth Management Solutions, Inc."
814375,"DONALD SMITH & CO., INC."
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC"
2111587,"Donalies Financial Planning, LLC"
1702435,Donoghue Forlines LLC
1535839,"Donor Advised Charitable Giving, Inc."
1904152,"DOPKINS WEALTH MANAGEMENT, LLC"
2095216,Dorato Capital Management
1547007,"Dorsal Capital Management, LP"
1384042,Dorsey & Whitney Trust CO LLC
1671657,"Dorsey Asset Management, LLC"
1376772,Dorsey Wright & Associates
1999144,DORVAL Corp
1959989,DoubleLine ETF Adviser LP
2109295,"Dougherty & Associates, LLC"
1755933,Dougherty Wealth Advisers LLC
1672594,"Douglas Lane & Associates, LLC"
1308527,"Douglass Winthrop Advisors, LLC"
1964541,"DOVER ADVISORS, LLC"
29915,DOW CHEMICAL CO /DE/
2118380,"Downshift Financial, LLC"
1602189,"Dragoneer Investment Group, LLC"
1935795,"Drake & Associates, LLC"
1847921,"Draper Asset Management, LLC"
1910389,DRAVO BAY LLC
2032148,Dream Peak Capital Ltd
1508512,Drexel Morgan & Co.
1630709,"DRH Investments, Inc."
938206,Driehaus Capital Management LLC
1952781,"DRIVE WEALTH MANAGEMENT, LLC"
1053292,DROMS STRAUSS ADVISORS INC /MO/ /ADV
2031642,"Drucker Wealth 3.0, LLC"
2054679,"Drum Hill Capital, LLC"
1808029,Drummond Knight Asset Management Pty Ltd
1481986,"DRW Securities, LLC"
1910462,Drystone LLC
1970572,DSC Meridian Capital LP
2060765,"DSG Capital Advisors, LLC"
1214639,DSM CAPITAL PARTNERS LLC
1537621,"DT Investment Partners, LLC"
2083656,Ducere Wealth Management LLC
883511,"DUDLEY & SHANLEY, INC."
1965760,"DUDLEY CAPITAL MANAGEMENT, LLC"
765443,DUFF & PHELPS INVESTMENT MANAGEMENT CO
1584258,"DUMAC, INC."
1287618,DUMONT & BLAKE INVESTMENT ADVISORS LLC
2011771,"Duncan Williams Asset Management, LLC"
1020585,DUNCKER STREETT & CO INC
1742418,Dundas Partners LLP
1948904,"Dunhill Financial, LLC"
1128251,DUPONT CAPITAL MANAGEMENT CORP
1989251,"Dupree Financial Group, LLC"
1536411,Duquesne Family Office LLC
1798849,Durable Capital Partners LP
1666582,"DURANTE & WATERS, LLC"
2115141,DUTCH ASSET Corp
1721757,DV Trading LLC
2123012,"DWR WEALTH MANAGEMENT, LLC"
1672142,DYMON ASIA CAPITAL (SINGAPORE) PTE. LTD.
1599747,Dynamic Advisor Solutions LLC
2061178,Dynamic Financial Group
1535387,Dynamic Technology Lab Private Ltd
1812853,"Dynamic Wealth Strategies, LLC"
1546790,DYNAMO INTERNACIONAL GESTAO DE RECURSOS LTDA.
1727599,"Dynasty Wealth Management, LLC"
1694217,"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main"
1777469,"E Fund Management (Hong Kong) Co., Ltd."
1842296,"E Fund Management Co., Ltd."
1598550,"E&G Advisors, LP"
2109932,"E&R Wealth Management, LLC"
1697865,E-L Financial Corp Ltd
2129940,"E-Wealth Partners, LLC"
2009396,E. Ohman J:or Asset Management AB
2127793,E20 Capital Ltd
2110817,"E6 Portfolios, LLC"
1035912,EADS & HEALD WEALTH MANAGEMENT
1862864,Eagle Bay Advisors LLC
1906547,Eagle Bluffs Wealth Management LLC
945631,EAGLE CAPITAL MANAGEMENT LLC
1600746,"Eagle Capital Management, LLC"
1130787,EAGLE GLOBAL ADVISORS LLC
1842545,Eagle Health Investments LP
1607203,Eagle Point Credit Management LLC
1911407,"EAGLE ROCK INVESTMENT COMPANY, LLC"
1907666,Eagle Strategies LLC
2107271,Eagle Wealth Advisors LLC
2009882,EAGLE WEALTH STRATEGIES LLC
1607636,"EagleClaw Capital Managment, LLC"
1905663,"EARNED WEALTH ADVISORS, LLC"
1102578,EARNEST PARTNERS LLC
1579254,"East Coast Asset Management, LLC."
1766150,EASTERLY INVESTMENT PARTNERS LLC
1126395,EASTERN BANK
1472800,Eastover Investment Advisors LLC
1972322,"Eaton Financial Holdings Company, LLC"
2011052,Eaton-Cambridge Inc.
2102530,Ebert Capital Management Inc.
1846994,"Echo Wealth Management, LLC"
1908617,Echo45 Advisors LLC
1830823,"eCIO, Inc."
743482,ECLECTIC ASSOCIATES INC /ADV
1908066,"ECLIPSE OPERATIONS, LLC"
2034064,ECOFI INVESTISSEMENTS SA
1659718,Econ Financial Services Corp
1587114,"EcoR1 Capital, LLC"
1707921,"ECP ControlCo, LLC"
2078760,Eddie Patel Inc
1666682,"Edenbrook Capital, LLC"
1980273,EDENTREE ASSET MANAGEMENT Ltd
1013538,EDGAR LOMAX CO/VA
1567163,Edge Wealth Management LLC
1313792,"Edgemoor Investment Advisors, Inc."
1481669,EdgePoint Investment Group Inc.
1908378,EdgeRock Capital LLC
1535061,"Edgestream Partners, L.P."
860561,EDGEWOOD MANAGEMENT LLC
1649647,EDMOND DE ROTHSCHILD HOLDING S.A.
1016021,"EDMP, INC."
1542164,"Efficient Advisors, LLC"
2109868,EFG International AG
1581811,Egerton Capital (UK) LLP
1641043,Ehrenkranz Partners L.P.
2010632,EHRLICH FINANCIAL GROUP
1616895,"EIG Asset Management, LLC"
2011328,"EIGHT 31 FINANCIAL, LLC"
1353254,EJF Capital LP
2113915,EJMK Ventures LLC
1946901,"El Puerto de Liverpool, S.A.B. de C.V."
1690717,"ELCO Management Co., LLC"
1984180,"Eldred Rock Partners, LLC"
1727993,"Eldridge Investment Advisors, Inc."
2087133,"Electric Capital Partners, LLC"
1586986,"Electron Capital Partners, LLC"
1565641,Electrum Group LLC
1661535,Elefante Mark B
1535630,ELEMENT CAPITAL MANAGEMENT LLC
1764059,"ELEMENT POINTE ADVISORS, LLC"
2086643,Element Squared LLC
1802743,"Element Wealth, LLC"
1860672,Elemental Capital Partners LLC
1810873,"Elequin Capital, LP"
2054496,Eleva Capital SAS
1909571,"Elevate Capital Advisors, LLC"
2011651,"ELEVATE WEALTH ADVISORY, INC"
1802387,"Elevated Capital Advisors, LLC"
2063915,Elevated Financial Group LLC
2124354,Elevation Advisory Partners LLC
1871112,"Elevation Capital Advisory, LLC"
1744349,"ELEVATION POINT WEALTH PARTNERS, LLC"
2093518,Elevation Wealth Management LLC
1976256,"ELEVATION WEALTH PARTNERS, LLC"
1982776,ELEVATUS WELATH MANAGEMENT
1965267,"Eley Financial Management, Inc"
1638022,Elgethun Capital Management
1641643,"Eliot Finkel Investment Counsel, LLC"
2059349,"Elite Financial, Inc."
2010262,Elite Life Management LLC
1622757,"Elite Wealth Management, Inc."
1600583,"Elizabeth Park Capital Advisors, Ltd."
1844107,Elk River Wealth Management LLC
928400,ELKHORN PARTNERS LIMITED PARTNERSHIP
1731497,Ellenbecker Investment Group
935570,ELLERSON GROUP INC /ADV
1644128,"Ellevest, Inc."
1791786,Elliott Investment Management L.P.
1765590,"Ellis Investment Partners, LLC"
1843553,"Ellsworth Advisors, LLC"
1743941,Elm Partners Management LLC
2011201,"Elm3 Financial Group, LLC"
2052213,"Elmind Capital, LP"
1731927,"Elmwood Wealth Management, Inc."
1739877,Elo Mutual Pension Insurance Co
2028202,"Elser Financial Planning, Inc"
1752758,"Elwood & Goetz Wealth Advisory Group, LLC"
2050159,ELWOOD CAPITAL PARTNERS LP
2043538,"Elyxium Wealth, LLC"
2020860,Embree Financial Group
1847772,EMC Capital Management
1015083,"EMERALD ADVISERS, LLC"
1802611,"Emerald Advisors, LLC"
2127823,"Emerald Investment Advisers, LLC"
1352895,EMERALD MUTUAL FUND ADVISERS TRUST
1589115,"EMERGENCE GP PARTNERS, LLC"
1799880,"Emergent Wealth Advisors, LLC"
2053013,"Emeth Value Capital, LLC"
1478394,"EMG Holdings, L.P."
1107310,"EMINENCE CAPITAL, LP"
2107252,Emissary Wealth LLC
2042845,"Emmett Investment Management, LP"
1377635,EMORY UNIVERSITY
1469336,"Empery Asset Management, LP"
1971875,"Empire Financial Management Company, LLC"
1640951,Empire Life Investments Inc.
1926596,"Empirical Asset Management, LLC"
1642274,"Empirical Capital Management, LLC"
1572838,"Empirical Finance, LLC"
1510434,"Empirical Financial Services, LLC d.b.a. Empirical Wealth Management"
1600177,Employees Provident Fund Board
1398739,Employees Retirement System of Texas
1986812,Employees' Retirement Fund of the City of Fort Worth
1978885,"Empower Advisory Group, LLC"
1444597,Empower Annuity Insurance Co
2049453,"EMPOWER HARVEST MANAGEMENT SERVICES, INC."
1592828,"Empowered Funds, LLC"
2018815,Emprise Bank
1317195,"Empyrean Capital Partners, LP"
1953107,"ENAVATE SCIENCES GP, LLC"
1290910,EnCap Investments L.P.
1836110,Enclave Advisors LLC
1541901,Encompass Capital Advisors LLC
2011218,Encompass More Asset Management
1849614,"ENCOMPASS WEALTH ADVISORS, LLC"
2135356,"Encore Global Management, LP"
1906023,"ENDEAVOR PRIVATE WEALTH, INC."
1218749,ENDEAVOUR CAPITAL ADVISORS INC
1904477,"Endowment Wealth Management, Inc."
2011025,Endurance Services Ltd
2055657,"Endure Capital Management, LLC"
1388814,"Energy Income Partners, LLC"
1559771,Engaged Capital LLC
1665590,"Engine Capital Management, LP"
1620220,Engineers Gate Manager LP
1684868,"Engle Capital Management, L.P."
2097035,"Englebert Financial Advisers, LLC"
2010442,ENGLISH CAPITAL MANAGEMENT LLC
1909572,Enhancing Capital LLC
1955091,EnRich Financial Partners LLC
1454984,"Ensign Peak Advisors, Inc"
1363829,Enstar Group LTD
2109595,"Entelevest, LLC"
1025835,Enterprise Financial Services Corp
2052200,"ENTREWEALTH, LLC"
1976151,"Entropy Technologies, LP"
1719303,"Entruity Wealth, LLC"
2109860,ENTRUST FINANCIAL LLC
1080818,ENTRUST GLOBAL PARTNERS L L C
1992519,"EntryPoint Capital, LLC"
1407543,ENVESTNET ASSET MANAGEMENT INC
1998033,"Envestnet Portfolio Solutions, Inc."
2051355,Envision Financial LLC
1964460,"Envision Financial Planning, LLC"
2080849,"Envision Financial Transparency, LLC"
1887441,ENZI WEALTH
1548882,"Eos Management, L.P."
1540569,"EP Wealth Advisors, LLC"
1927623,"EPACRIA CAPITAL PARTNERS, LLC"
1803058,EPG Wealth Management LLC
1799435,"EPIQ PARTNERS, LLC"
1305841,"Epoch Investment Partners, Inc."
1757605,EQ LLC
2047572,"EQ WEALTH ADVISORS, LLC"
1834239,EQT Fund Management S.a r.l.
938552,Equinox Partners Investment Management LLC
1994461,"Equita Financial Network, Inc."
1333986,"Equitable Holdings, Inc."
33250,EQUITABLE TRUST CO
1143261,"EQUITEC PROPRIETARY MARKETS, LLC"
1685771,EQUITY INVESTMENT CORP
2097037,"Equity Wealth Partners, LLC"
2059227,"ER Collective Holdings, LLC"
1973209,"Ergawealth Advisors, Inc."
1797734,"Erickson Financial Group, LLC"
1768302,"ERn Financial, LLC"
2024532,Erste Asset Management GmbH
1907802,"Ervin Investment Management, LLC"
2095578,"ES4, LLC"
1910874,Eschler Asset Management LLP
1785545,"ESL Trust Services, LLC"
2136442,Essential Partners LLC
1949824,"Essential Planning, LLC."
1752212,Essex Bank
1315785,"Essex Financial Services, Inc."
201772,ESSEX INVESTMENT MANAGEMENT CO LLC
1889147,Essex LLC
1542339,"Essex Woodlands Management, Inc."
1344717,Estabrook Capital Management
1559832,"Estate Counselors, LLC"
2118977,"Estate Planners Group, LLC"
1965005,Estuary Capital Management LP
1997586,"Etesian Wealth Advisors, Inc."
1635342,"ETF Portfolio Partners, Inc."
1911470,"ETF Store, Inc."
1780570,Ethic Inc.
2106214,"Ethos Capital Management, Inc."
1954242,"Ethos Financial Group, LLC"
1080382,EUBEL BRADY & SUTTMAN ASSET MANAGEMENT INC
1825034,Euclidean Capital LLC
1632553,Eukles Asset Management
1540826,EULAV Asset Management
2110593,Eurizon Asset Management Hungary Ltd.
2109333,"Eurizon Asset Management Slovakia, sprav. spol., a.s."
2107286,Eurizon Capital SGR S.p.A.
2107309,Eurizon SLJ Capital Ltd
1796651,"Euro Pacific Asset Management, LLC"
1626379,"Evanson Asset Management, LLC"
2065207,Evelyn Partners Asset Management Ltd
2065055,Evelyn Partners Investment Management (Europe) Ltd
2065206,Evelyn Partners Investment Management LLP
2065205,Evelyn Partners Investment Management Services Ltd
1357867,Evensky & Katz LLC
1442891,"EVENTIDE ASSET MANAGEMENT, LLC"
1482689,"Evercore Wealth Management, LLC"
2056391,Everest Financial Group LLC
2056683,Everest Management Corp.
1009254,EVERETT HARRIS & CO /CA/
1762294,"Evergreen Advisors, LLC"
1260824,EVERGREEN CAPITAL MANAGEMENT LLC
2010098,Evergreen Private Wealth LLC
2016939,"Evergreen Quality Fund GP, Ltd."
1965292,"Evergreen Wealth Management, LLC"
2101006,Evergreen Wealth Partners LLC
1852858,"Everhart Financial Group, Inc."
1066816,EVERMAY WEALTH MANAGEMENT LLC
2009530,"Evernest Financial Advisors, LLC"
2010410,EVERPAR ADVISORS LLC
1697013,"Eversept Partners, LP"
1710537,"EverSource Wealth Advisors, LLC"
2023744,"Everstar Asset Management, LLC"
1975710,EVEXIA WEALTH LLC
1793432,"EVOKE WEALTH, LLC"
1906967,"Evolution Advisers, Inc."
1763121,"Evolution Wealth Advisors, LLC"
2010029,EVOLUTION WEALTH MANAGEMENT INC.
1844345,"Evolutionary Tree Capital Management, LLC"
2111131,"EVOLVE PRIVATE WEALTH, LLC"
1843019,EVR Research LP
1835252,"EWA, LLC"
1846838,Ewing Morris & Co. Investment Partners Ltd.
1666256,Exane Asset Management
1009003,EXCALIBUR MANAGEMENT CORP
2110679,Excelsior Advisor Network LLC
2001155,Exchange Bank
1457320,"EXCHANGE TRADED CONCEPTS, LLC"
1576151,"EXENCIAL WEALTH ADVISORS, LLC"
1752045,"Exeter Financial, LLC"
2082744,"Exit Wealth Advisors, LLC."
1736225,"ExodusPoint Capital Management, LP"
2011932,Exome Asset Management LLC
1589122,Exor N.V.
2007407,Expect Equity LLC
2026286,"Explore Capital Management, LLC"
2026980,Expressive Wealth LLC
1703148,Extract Advisors LLC
1569453,"F&V Capital Management, LLC"
1834499,F/m Investments LLC
1748271,"Facet Wealth, Inc."
1964400,"FACT Capital, LP"
2055816,Factor Wealth Management LTD
1697137,FACTORIAL MANAGEMENT Ltd
1732687,"Factorial Partners, LLC"
887818,FACTORY MUTUAL INSURANCE CO
1607866,"FAGAN ASSOCIATES, INC."
1681372,"Fairbanks Capital Management, Inc."
915191,FAIRFAX FINANCIAL HOLDINGS LTD/ CAN
2033232,"Fairfield Financial Advisors, LTD"
1717825,Fairfield University
1116247,"FAIRFIELD, BUSH & CO."
1056831,FAIRHOLME CAPITAL MANAGEMENT LLC
2016719,"Fairman Group, LLC"
1802528,Fairmount Funds Management LLC
2032350,"Fairscale Capital, LLC"
2059365,Fairtree Asset Management (Pty) Ltd
1056549,"FAIRVIEW CAPITAL INVESTMENT MANAGEMENT, LLC"
2046607,"Fairvoy Private Wealth, LLC"
1921009,"Fairway Financial, LLC"
2019393,Fairway Wealth LLC
1695078,"Faithward Advisors, LLC"
1839850,Falcon Wealth Planning
1964344,"Family Capital Management, Inc."
1123320,Family Capital Trust Co
1911695,Family CFO Inc
1897700,"Family Investment Center, Inc."
2076068,"Family Legacy Financial Solutions, LLC"
1706016,"Family Legacy, Inc."
1539947,Family Manage LLC
2041267,Family Office Research LLC
2016217,"FAMILY WEALTH PARTNERS, LLC"
909661,FARALLON CAPITAL MANAGEMENT LLC
1479465,FARLEY CAPITAL L.P.
1259969,FARMERS & MERCHANTS INVESTMENTS INC
1697375,Farmers & Merchants Trust Co of Chambersburg PA
1737090,FARMERS & MERCHANTS TRUST Co OF LONG BEACH
1632966,Farmers National Bank
1318055,FARMERS TRUST CO
2080267,Farnam Financial LLC
2031235,Farrell Financial LLC
1750980,"Farringdon Capital, Ltd."
2010644,"Farrow Financial, Inc."
1992825,"Farther Finance Advisors, LLC"
937729,Fayez Sarofim & Co
1683754,FC Advisory LLC
1166402,FCA CORP /TX
2011697,FCG Investment Co
2013410,FCPM III SERVICES B.V.
1566601,"FDx Advisors, Inc."
2094159,"Fearless Solutions, LLC dba Best Invest"
2056821,FEARNLEY ASSET MANAGEMENT AS
1056288,"FEDERATED HERMES, INC."
2022297,Federation des caisses Desjardins du Quebec
1954044,"Fee-Only Financial Planning, L.C."
850601,FELL CAPITAL MANAGEMENT /ADV
1660531,FengHe Fund Management Pte. Ltd.
884566,Fenimore Asset Management Inc
2109387,Ferguson Johnson Wealth Management Inc
1767433,Ferguson Shapiro LLC
869353,"FERGUSON WELLMAN CAPITAL MANAGEMENT, INC"
1859259,"Fermata Advisors, LLC"
1827734,FERNBRIDGE CAPITAL MANAGEMENT LP
